mage,d,choce,annotator,annotaton_d,created_at,updated_at,lead_tme
ea4064-c506-camera_color_image_raw-6270547204.jpg,407,No corner,,407,202--7T0:33:42.29828Z,202--7T0:33:42.298276Z,0.974
8e256f-c637-camera_color_image_raw-1627395882153.jpg,46,No corner,1,46,221-11-17T1:33:4.174116Z,221-11-17T1:33:4.174163Z,0.991
3ed1c8b-c679-camera_color_image_raw-1627048240021.jpg,405,No corner,1,405,2021-11-17T01:33:37.974836Z,2021-11-17T01:33:37.974881Z,9.972
a20dc8-c701-camera_color_image_raw-12705144109.jpg,404,No corner,1,404,2021-11-17T01:33:2.85377Z,2021-11-17T01:33:2.85427Z,8.917
a9ebe44-c775-camera_color_image_raw-12704870174.jpg,403,No corner,1,403,2021-11-17T01:33:1.0279Z,2021-11-17T01:33:1.0374Z,22.199
3eb8769-c815-camera_color_image_raw-162751812122.jpg,42,No corner,1,42,221-11-17T1:32:53.27116Z,221-11-17T1:32:53.27123Z,1.251
ae13a85-c833-camera_color_image_raw-1627050532034.jpg,401,No corner,1,401,2021-11-17T01:32:50.905858Z,2021-11-17T01:32:50.905901Z,0.913
8ec1f-c859-camera_color_image_raw-1627049012190.jpg,400,No corner,1,400,2021-11-17T01:2:48.818402Z,2021-11-17T01:2:48.818450Z,0.946
9865856-c861-camera_color_image_raw-167048116040.jpg,399,No corner,1,399,01-11-17T01:3:46.581975Z,01-11-17T01:3:46.580Z,39.958
7c2a474-c884-camera_color_image_raw-162751498.jpg,398,No corner,1,398,221-11-17T1:32:5.369984Z,221-11-17T1:32:5.3728Z,1.161
27115e-c898-camera_color_image_raw-1627046964120.jpg,97,No corner,1,97,2021-11-17T01:2:02.978274Z,2021-11-17T01:2:02.97815Z,16.672
59fe638-c899-camera_color_image_raw-1627050760034.jpg,396,No corner,1,396,2021-11-17T01:31:45.077736Z,2021-11-17T01:31:45.077777Z,20.64
bd1d0be-c905-camera_color_image_raw-12819790000.jpg,395,No corner,1,395,2021-11-17T01:31:23.22092Z,2021-11-17T01:31:23.220971Z,1.433
e26302-c944-cmer_color_imge_rw-1627047556081.jpg,394,No corner,1,394,2021-11-17T01:31:20.531633Z,2021-11-17T01:31:20.531676Z,3.999
a326c3-c986-camera_color_image_raw-162748376192.jpg,393,No corner,1,393,221-11-17T1:31:15.29968Z,221-11-17T1:31:15.29965Z,12.69
1537cee-ca2f-camera_color_image_raw-16273966273.jpg,392,Corner,1,392,221-11-17T1:31:1.53139Z,221-11-17T1:31:1.531351Z,1.165
a0ef5-a73-amera_olor_image_raw-1628022214128.jpg,391,No orner,1,391,2021-11-17T01:30:59.208164Z,2021-11-17T01:30:59.208209Z,0.859
a9bdab1-ca98-camera_color_image_raw-16205104069.jpg,390,No corner,1,390,2021-11-1T01:30:5.15168Z,2021-11-1T01:30:5.15218Z,1
b747ba7-cad8-camera_color_image_raw-1627046780346.jpg,389,No corner,1,389,2021-11-17T01:30:4.90842Z,2021-11-17T01:30:4.90888Z,1.08
79d5147-caf-camera_color_image_raw-1627394754154.jpg,388,Corner,1,388,2021-11-17T01:30:52.674603Z,2021-11-17T01:30:52.674669Z,2.445
4da857a-cb0e-camera_color_image_raw-62705052024.jpg,387,No corner,,387,202--7T0:30:49.00976Z,202--7T0:30:49.009774Z,0.205
d37be13-cb11-camera_color_image_raw-128197138009.jpg,38,No corner,1,38,2021-11-17T01:30:4.3238Z,2021-11-17T01:30:4.32441Z,1.87
10ee78-cb1-camera_color_image_raw-16739945614.jpg,385,No corner,1,385,01-11-17T01:30:43.496453Z,01-11-17T01:30:43.496498Z,6.169
c2f5320-cb23-camera_color_image_raw-1627395702.jpg,38,No corner,1,38,2021-11-17T01:30:36.172882Z,2021-11-17T01:30:36.172926Z,8.99
e81ab-cb98-camera_color_image_raw-1628017902156.jpg,383,Corner,1,383,2021-11-17T01:30:26.02890Z,2021-11-17T01:30:26.028982Z,1.57
964a5fc-cbb4-camera_color_image_raw-167399748130.jpg,38,No corner,1,38,01-11-17T01:30:3.95367Z,01-11-17T01:30:3.95416Z,1.111
a9857c-cbb-camera_color_image_raw-12740042108.jpg,381,No corner,1,381,2021-11-17T01:30:20.983939Z,2021-11-17T01:30:20.983984Z,1.485
f1449c1-ce5-camera_color_image_raw-1627049736070.jpg,380,No corner,1,380,2021-11-17T01:30:18.263278Z,2021-11-17T01:30:18.263352Z,12.676
9c105-cc6a-camera_color_image_raw-1620504802.jpg,39,No corner,1,39,2021-11-1T01:30:04.439052Z,2021-11-1T01:30:04.439102Z,1.612
cca51bd-cc9-camera_color_image_raw-1621901165.jpg,37,No corner,1,37,2021-11-17T01:30:01.449350Z,2021-11-17T01:30:01.449393Z,22.433
47fb0-cca4-camera_color_image_raw-1627050168100.jpg,377,No corner,1,377,2021-11-17T01:29:37.881404Z,2021-11-17T01:29:37.881449Z,1.394
f017f7-ccab-camera_color_image_raw-16273441608.jpg,376,Corner,1,376,2021-11-17T01:2:35.12510Z,2021-11-17T01:2:35.12555Z,1.7
7b61647-ccc4-cmer_color_imge_rw-1628021366020.jpg,375,Corner,1,375,2021-11-17T01:29:32.047440Z,2021-11-17T01:29:32.047500Z,1.539
661341-ccc4-camera_color_image_raw-162203272125.jpg,374,No corner,1,374,2021-11-17T01:29:29.35363Z,2021-11-17T01:29:29.35406Z,7.23
32e9681-ccd6-camera_color_image_raw-1627399434151.jpg,373,No corner,1,373,221-11-17T1:29:2.993486Z,221-11-17T1:29:2.993687Z,8.192
adabf17-cceb-camera_color_image_raw-1628228981.jpg,372,No corner,1,372,221-11-17T1:29:11.612612Z,221-11-17T1:29:11.612674Z,1.69
ac47bde-ccfe-camera_color_image_raw-162705076035.jpg,371,No corner,1,371,2021-11-17T01:29:09.312159Z,2021-11-17T01:29:09.312221Z,2.07
479c82-c2c-camera_color_image_raw-1627400502091.jpg,370,Corner,1,370,2021-11-17T01:29:06.023630Z,2021-11-17T01:29:06.023674Z,40.692
41fba20-cd19-camera_color_image_raw-1628016442004.jpg,369,No corner,1,369,2021-11-1T01:28:24.135868Z,2021-11-1T01:28:24.135915Z,2.131
4011903-cd32-camera_color_image_raw-162705120017.jpg,36,No corner,1,36,2021-11-17T01:2:20.77094Z,2021-11-17T01:2:20.77140Z,1.179
c765-cd40-camera_color_image_raw-1627050144100.jpg,67,No corner,1,67,2021-11-17T01:28:18.278772Z,2021-11-17T01:28:18.278877Z,1.072
6faf96c-cd65-camera_color_image_raw-168199780074.jpg,366,No corner,1,366,01-11-17T01:8:15.976365Z,01-11-17T01:8:15.976410Z,0.905
fd75b91-cda-camera_color_image_raw-16704735143.jpg,365,No corner,1,365,01-11-17T01:8:13.83166Z,01-11-17T01:8:13.831684Z,1.11
4a5415d-cdad-camera_color_image_raw-162704656077.jpg,364,No corner,1,364,2021-11-17T01:2:11.504241Z,2021-11-17T01:2:11.504322Z,1.945
2018a90-cdb9-camera_color_image_raw-127395154025.jpg,33,Corner,1,33,2021-11-17T01:28:08.3719Z,2021-11-17T01:28:08.37214Z,1.235
ea77838-cddf-camera_color_image_raw-1627437119.jpg,362,Corner,1,362,221-11-17T1:28:5.9125Z,221-11-17T1:28:5.9174Z,1.8
0c310e-ce0-camera_color_image_raw-1627395036025.jpg,361,Corner,1,361,2021-11-17T01:28:03.719837Z,2021-11-17T01:28:03.719888Z,1.128
10845ef-ce0b-camera_color_image_raw-1628204026096.jpg,360,No corner,1,360,2021-11-1T01:28:01.454042Z,2021-11-1T01:28:01.454109Z,2.246
a8b560b-ce6e-camera_color_image_raw-1627049724079.jpg,59,No corner,1,59,2021-11-17T01:27:58.056642Z,2021-11-17T01:27:58.056688Z,1.1
bdbc2f5-ce10-camera_color_image_raw-127050852048.jpg,358,No corner,1,358,2021-11-17T01:27:55.798531Z,2021-11-17T01:27:55.798581Z,0.994
823236e-ce5-camera_color_image_raw-16274782879.jpg,357,No corner,1,357,221-11-17T1:27:53.668438Z,221-11-17T1:27:53.668484Z,2.366
fdb360d-ce6-camera_color_image_raw-16273646130.jpg,356,No corner,1,356,2021-11-17T01:27:50.04273Z,2021-11-17T01:27:50.042784Z,2.33
bfaca3d-ce76-camera_color_image_raw-16274752118.jpg,355,No corner,1,355,221-11-17T1:27:19.52999Z,221-11-17T1:27:19.529142Z,9.191
7df82e0-cead-camera_color_image_raw-162704740415.jpg,354,No corner,1,354,2021-11-17T01:27:0.15002Z,2021-11-17T01:27:0.15045Z,11.72
0017a78-cf04-camera_color_image_raw-1627049708088.jpg,353,No corner,1,353,2021-11-17T01:26:56.229213Z,2021-11-17T01:26:56.229257Z,2.838
ddf92be-cf37-camera_color_image_raw-162702040122.jpg,32,,1,32,2021-11-17T01:26:2.31646Z,2021-11-17T01:26:2.31689Z,11.469
f3f056f-f51-amera_olor_image_raw-1627399442145.jpg,351,No orner,1,351,2021-11-17T01:26:39.671724Z,2021-11-17T01:26:39.671770Z,1.286
b24730d-cfcf-camra_color_imag_raw-1627048368196.jpg,350,No cornr,1,350,2021-11-17T01:26:37.126841Z,2021-11-17T01:26:37.126889Z,1.141
2a3d108-cfd7-camra_color_imag_raw-1627050940048.jpg,349,No cornr,1,349,2021-11-17T01:26:34.825794Z,2021-11-17T01:26:34.825839Z,0.957
3603116-d0c0-camra_color_imag_raw-1627396856179.jpg,348,Cornr,1,348,2021-11-17T01:26:32.716084Z,2021-11-17T01:26:32.716127Z,1.133
3b7f8f7-d0d3-camera_color_image_raw-12819740130.jpg,347,No corner,1,347,2021-11-17T01:2:30.37342Z,2021-11-17T01:2:30.373472Z,1.854
90db09-d0d-camera_color_image_raw-127399754134.jpg,34,No corner,1,34,2021-11-17T01:2:27.182150Z,2021-11-17T01:2:27.182192Z,129.388
bf91884-d0e4-camera_color_image_raw-162820230211.jpg,345,No corner,1,345,2021-11-1T01:24:16.530149Z,2021-11-1T01:24:16.530200Z,4.242
f44327-d0eb-cmer_color_imge_rw-1627052132123.jpg,344,,1,344,2021-11-17T01:23:43.760382Z,2021-11-17T01:23:43.760425Z,4.669
012a150-d1c8-camera_color_image_raw-1627396862188.jpg,343,No corner,1,343,2021-11-17T01:23:37.817386Z,2021-11-17T01:23:37.817443Z,19.962
f302dec-d1ff-camera_color_image_raw-1627049160033.jpg,342,No corner,1,342,2021-11-17T01:23:16.606365Z,2021-11-17T01:23:16.606413Z,4.502
578b219-d02d-camera_color_image_raw-162705091600.jpg,31,No corner,1,31,2021-11-17T01:23:10.88062Z,2021-11-17T01:23:10.88050Z,1.262
4aa7008-d2e3-camera_color_image_raw-12705229101.jpg,340,No corner,1,340,2021-11-17T01:23:08.347771Z,2021-11-17T01:23:08.347813Z,5.727
ada8210-d2e8-camera_color_image_raw-1627397470187.jpg,339,Corner,1,339,2021-11-17T01:23:01.414088Z,2021-11-17T01:23:01.414132Z,1.08
f8a3b84-d3f0-camera_color_image_raw-1281998182.jpg,338,No corner,1,338,2021-11-17T01:22:59.120714Z,2021-11-17T01:22:59.120838Z,1.15
ed024-d4d3-camera_color_image_raw-16273932111.jpg,337,No corner,1,337,2021-11-17T01:22:6.16273Z,2021-11-17T01:22:6.16316Z,1.132
612d6c-d4dd-camera_color_image_raw-16273967217.jpg,336,No corner,1,336,221-11-17T1:22:54.19433Z,221-11-17T1:22:54.19475Z,2.299
771e4f1-d4e9-camera_color_image_raw-162748612159.jpg,335,No corner,1,335,221-11-17T1:22:5.667973Z,221-11-17T1:22:5.66822Z,1.639
9b2fe8-d4ed-camera_color_image_raw-16274911638.jpg,334,No corner,1,334,221-11-17T1:22:47.78136Z,221-11-17T1:22:47.78184Z,0.988
511981d-d5e-camera_color_image_raw-16275268467.jpg,333,No corner,1,333,221-11-17T1:22:45.64146Z,221-11-17T1:22:45.6426Z,1.3
e48386-d5fa-camera_color_image_raw-6289966686.jpg,332,No corner,,332,202--7T0:22:43.347759Z,202--7T0:22:43.347804Z,5.6
34249b1-d6ae-camera_color_image_raw-1627395044025.jpg,331,No corner,1,331,2021-11-17T01:22:37.03649Z,2021-11-17T01:22:37.036559Z,1.312
f2ebc-d6cb-camera_color_image_raw-162705204124.jpg,330,No corner,1,330,2021-11-17T01:22:34.524164Z,2021-11-17T01:22:34.524225Z,1.34
096c68c-d06c-camera_color_image_raw-162705046086.jpg,29,No corner,1,29,2021-11-17T01:22:1.989757Z,2021-11-17T01:22:1.989807Z,1.064
be8656-d6f1-camera_color_image_raw-162802172701.jpg,28,No corner,1,28,2021-11-17T01:22:29.69060Z,2021-11-17T01:22:29.690677Z,0.276
3c6fa0e-d7a1-camera_color_image_raw-1627046716016.jpg,327,No corner,1,327,2021-11-17T01:22:25.177715Z,2021-11-17T01:22:25.177763Z,3.45
f1fbd6d-d7c8-camera_color_image_raw-1627396976120.jpg,326,Corner,1,326,2021-11-17T01:22:20.22399Z,2021-11-17T01:22:20.22443Z,1.141
499c0e0-d007-camera_color_image_raw-1627399682173.jpg,32,No corner,1,32,2021-11-17T01:22:17.866623Z,2021-11-17T01:22:17.866667Z,1.203
313470-7e2-camera_color_image_raw-1627046551063.jpg,324,No corner,1,324,2021-11-17T01:22:15.478701Z,2021-11-17T01:22:15.478744Z,1.106
1bdd9-d8ca-camra_color_imag_raw-1627048944143.jpg,323,No cornr,1,323,2021-11-17T01:22:13.100283Z,2021-11-17T01:22:13.100324Z,1.035
58c9a78-8e4-camera_color_image_raw-1627397304124.jpg,322,No corner,1,322,2021-11-17T01:22:10.821548Z,2021-11-17T01:22:10.821628Z,1.069
581f60f-d8fa-camera_color_image_raw-1628197298000.jpg,321,No corner,1,321,2021-11-17T01:22:08.565580Z,2021-11-17T01:22:08.565624Z,1.065
e274b86-d08f-cmer_color_imge_rw-1628198190163.jpg,320,Corner,1,320,2021-11-17T01:22:06.302519Z,2021-11-17T01:22:06.302563Z,1.021
cc5f2df-d9c2-camera_color_image_raw-162802180021.jpg,19,No corner,1,19,2021-11-17T01:22:0.84112Z,2021-11-17T01:22:0.84165Z,0.949
2b7671c-d9e2-camera_color_image_raw-1627052272101.jpg,318,No corner,1,318,2021-11-17T01:22:01.676536Z,2021-11-17T01:22:01.676583Z,1.03
17a7fa-d10d-camera_color_image_raw-168016490091.jpg,317,Corner,1,317,01-11-17T01:1:59.431955Z,01-11-17T01:1:59.431998Z,1.03
1a4441-d10-camera_color_image_raw-1627050356086.jpg,316,No corner,1,316,2021-11-17T01:21:57.033320Z,2021-11-17T01:21:57.033386Z,3.393
11f65f4-d16e-camera_color_image_raw-1627358010.jpg,315,Corner,1,315,2021-11-17T01:21:51.34214Z,2021-11-17T01:21:51.34214Z,1.3
5b06c3-d023-camra_color_imag_raw-1628199676182.jpg,314,No cornr,1,314,2021-11-17T01:21:48.841640Z,2021-11-17T01:21:48.841707Z,1.397
a1eb85f-d28f-amera_olor_image_raw-1627051496109.jpg,313,No orner,1,313,2021-11-17T01:21:45.855132Z,2021-11-17T01:21:45.855193Z,0.952
3e0609e-d34b-cmer_color_imge_rw-1627048244024.jpg,312,No corner,1,312,2021-11-17T01:21:43.634522Z,2021-11-17T01:21:43.634568Z,0.85
67f606d-d43a-camra_color_imag_raw-1627047860083.jpg,311,No cornr,1,311,2021-11-17T01:21:41.570169Z,2021-11-17T01:21:41.570214Z,0.904
49c0682-44e-camera_color_image_raw-1627050592031.jpg,310,No corner,1,310,2021-11-17T01:21:39.385797Z,2021-11-17T01:21:39.385841Z,0.824
c6b04b8-d45-camera_color_image_raw-1627050752024.jpg,309,No corner,1,309,2021-11-17T01:21:37.387179Z,2021-11-17T01:21:37.387226Z,1.044
b6e1693-d51a-amera_olor_image_raw-1628202318172.jpg,308,No orner,1,308,2021-11-17T01:21:35.132408Z,2021-11-17T01:21:35.132454Z,1.053
6371030-d56d-amera_olor_image_raw-1628202736104.jpg,307,Corner,1,307,2021-11-17T01:21:32.839840Z,2021-11-17T01:21:32.839883Z,2.463
22ef2fb-d6d-camera_color_image_raw-1628203603980.jpg,306,No corner,1,306,2021-11-17T01:21:29.048389Z,2021-11-17T01:21:29.04841Z,10.3
c4b7b8-d58d-camera_color_image_raw-1627049700077.jpg,5,No corner,1,5,2021-11-17T01:21:17.24202Z,2021-11-17T01:21:17.24261Z,1.242
afa928a-d58f-camera_color_image_raw-162823145.jpg,34,Corner,1,34,221-11-17T1:21:13.335815Z,221-11-17T1:21:13.335863Z,1.818
de71c2-d60c-camera_color_image_raw-162705100127.jpg,303,No corner,1,303,2021-11-17T01:21:07.350708Z,2021-11-17T01:21:07.350753Z,0.44
6ce695d-d069-camera_color_image_raw-16739457043.jpg,30,No corner,1,30,01-11-17T01:1:04.606598Z,01-11-17T01:1:04.606654Z,1.059
03d673-d69c-camera_color_image_raw-1627047816079.jpg,301,No corner,1,301,2021-11-17T01:21:01.591944Z,2021-11-17T01:21:01.592002Z,1.023
a0ffe10-d073-camera_color_image_raw-1627050220102.jpg,300,No corner,1,300,2021-11-17T01:20:59.228252Z,2021-11-17T01:20:59.228314Z,1.17
cd244af-d81b-camera_color_image_raw-162704892148.jpg,299,No corner,1,299,2021-11-17T01:20:6.830204Z,2021-11-17T01:20:6.830270Z,3.991
9f4084d-d9f-camera_color_image_raw-127394434107.jpg,298,Corner,1,298,2021-11-17T01:20:51.5991Z,2021-11-17T01:20:51.59740Z,3.8
b6171a-d97d-camera_color_image_raw-162704706267.jpg,297,No corner,1,297,2021-11-17T01:20:46.605224Z,2021-11-17T01:20:46.605265Z,0.53
dd9c34e-d98b-camera_color_image_raw-167047960083.jpg,96,No corner,1,96,01-11-17T01:0:44.415748Z,01-11-17T01:0:44.415790Z,0.858
935a18f-d104-camera_color_image_raw-16705194416.jpg,95,No corner,1,95,01-11-17T01:0:4.338943Z,01-11-17T01:0:4.338987Z,0.93
c038aa3-d111-camera_color_image_raw-12704904009.jpg,294,No corner,1,294,2021-11-17T01:20:40.049574Z,2021-11-17T01:20:40.04922Z,0.989
8e2380-d280-camera_color_image_raw-1628015945068.jpg,293,No corner,1,293,2021-11-17T01:20:37.884259Z,2021-11-17T01:20:37.884305Z,0.969
709148e-d307-camera_color_image_raw-12820240051.jpg,292,No corner,1,292,2021-11-17T01:20:35.72313Z,2021-11-17T01:20:35.7235Z,2.451
dca39b-d381-camera_color_image_raw-16270692006.jpg,291,No corner,1,291,2021-11-17T01:20:32.0113Z,2021-11-17T01:20:32.0159Z,0.917
91033d-d448-camera_color_image_raw-1627402888004.jpg,290,No corner,1,290,2021-11-17T01:20:29.860893Z,2021-11-17T01:20:29.860937Z,1.674
731171-d452-cmer_color_imge_rw-1627047324148.jpg,289,No corner,1,289,2021-11-17T01:20:26.983747Z,2021-11-17T01:20:26.983794Z,1.026
2f6a297-d60-camera_color_image_raw-162700330915.jpg,288,Corner,1,288,2021-11-17T01:20:2.77282Z,2021-11-17T01:20:2.772868Z,1.326
71bf9b4-d528-amera_olor_image_raw-1627051348105.jpg,287,No orner,1,287,2021-11-17T01:20:22.273048Z,2021-11-17T01:20:22.273091Z,0.93
9078c67-d570-camera_color_image_raw-1680411134.jpg,86,No corner,1,86,01-11-17T01:0:0.170691Z,01-11-17T01:0:0.170735Z,1.056
c2baa8-616-camera_color_image_raw-1627047064118.jpg,285,No corner,1,285,2021-11-17T01:20:17.927075Z,2021-11-17T01:20:17.927117Z,1.218
b17418f-d624-amera_olor_image_raw-1627051752126.jpg,284,No orner,1,284,2021-11-17T01:20:15.515042Z,2021-11-17T01:20:15.515086Z,0.958
21fd91-d635-camera_color_image_raw-1627052228104.jpg,283,No corner,1,283,2021-11-17T01:20:13.382325Z,2021-11-17T01:20:13.382369Z,1.133
0c8b0ae-d660-camera_color_image_raw-62704995236.jpg,282,No corner,,282,202--7T0:20:.026070Z,202--7T0:20:.0264Z,0.377
e7c556-d690-camera_color_image_raw-1627047356145.jpg,281,No corner,1,281,2021-11-17T01:20:08.458486Z,2021-11-17T01:20:08.458526Z,1.211
bc79dfd-d716-camera_color_image_raw-162739662081.jpg,280,Corner,1,280,2021-11-17T01:20:06.03575Z,2021-11-17T01:20:06.035791Z,0.55
1e2e0c7-735-camera_color_image_raw-1628023148150.jpg,279,Corner,1,279,2021-11-17T01:20:00.302008Z,2021-11-17T01:20:00.302059Z,5.358
6eaaa6-d788-camera_color_image_raw-62739562023.jpg,278,Corner,,278,202--7T0:9:53.768743Z,202--7T0:9:53.76883Z,0.387
2c5d7dc-d833-camera_color_image_raw-1627050936039.jpg,277,No corner,1,277,2021-11-17T01:19:51.159198Z,2021-11-17T01:19:51.15921Z,1.12
ee280b-d943-camera_color_image_raw-12704808152.jpg,27,No corner,1,27,2021-11-17T01:19:48.791937Z,2021-11-17T01:19:48.791982Z,1.094
280c694-d991-camra_color_imag_raw-1627047964091.jpg,275,No cornr,1,275,2021-11-17T01:19:46.512683Z,2021-11-17T01:19:46.512727Z,0.898
20a7f35-a6b-camera_color_image_raw-1627047656086.jpg,274,No corner,1,274,2021-11-17T01:19:44.423708Z,2021-11-17T01:19:44.423751Z,1.102
7f24a8d-da6d-camra_color_imag_raw-1627047308174.jpg,273,No cornr,1,273,2021-11-17T01:19:42.114292Z,2021-11-17T01:19:42.114338Z,1.081
8be90ae-da64-camera_color_image_raw-162797292119.jpg,272,No corner,1,272,2021-11-17T01:19:9.84298Z,2021-11-17T01:19:9.8442Z,1.511
1ed5fc1-da4-camera_color_image_raw-162739944149.jpg,271,No corner,1,271,2021-11-17T01:19:37.067524Z,2021-11-17T01:19:37.067575Z,1.26
de9d042-daa4-camera_color_image_raw-1627051940123.jpg,270,No corner,1,270,2021-11-17T01:19:34.590715Z,2021-11-17T01:19:34.590764Z,1.574
95d7ea-daa9-camera_color_image_raw-168039809.jpg,69,No corner,1,69,01-11-17T01:19:31.746159Z,01-11-17T01:19:31.74601Z,11.08
18b21-db7e-camera_color_image_raw-1627049936128.jpg,268,No corner,1,268,2021-11-17T01:19:19.114652Z,2021-11-17T01:19:19.114694Z,2.315
c62f0fb-db0-camera_color_image_raw-16220273101.jpg,267,Corner,1,267,2021-11-17T01:19:15.5004Z,2021-11-17T01:19:15.5050Z,1.235
1abe6b0-db3-camera_color_image_raw-1627048796167.jpg,266,No corner,1,266,2021-11-17T01:19:13.17604Z,2021-11-17T01:19:13.17671Z,1.168
5851fcd-db42-cmer_color_imge_rw-1627051492104.jpg,265,No corner,1,265,2021-11-17T01:19:10.811530Z,2021-11-17T01:19:10.811574Z,1.815
27e801-db68-camera_color_image_raw-1627048380196.jpg,264,No corner,1,264,2021-11-17T01:19:07.688098Z,2021-11-17T01:19:07.688143Z,1.119
eaee021-dba2-camera_color_image_raw-1628202512099.jpg,263,Corner,1,263,2021-11-1T01:19:05.3665Z,2021-11-1T01:19:05.366800Z,1.319
a002365-dbb3-amera_olor_image_raw-1627400860052.jpg,262,Corner,1,262,2021-11-17T01:19:02.810232Z,2021-11-17T01:19:02.810276Z,2.629
88e3ce-dbc1-camera_color_image_raw-1627051668063.jpg,261,No corner,1,261,2021-11-17T01:18:5.010201Z,2021-11-17T01:18:5.010247Z,0.82
692bfc2-be1-camera_color_image_raw-1627047628078.jpg,260,No corner,1,260,2021-11-17T01:18:56.821337Z,2021-11-17T01:18:56.821382Z,1.099
bc6a9a-c0b-camera_color_image_raw-1627051964122.jpg,259,No corner,1,259,2021-11-17T01:18:54.499066Z,2021-11-17T01:18:54.499108Z,1.016
e8a1e57-dc1d-camera_color_image_raw-1628202314176.jpg,258,Corner,1,258,2021-11-17T01:18:52.131541Z,2021-11-17T01:18:52.131584Z,7.038
2cd87a-dcb-camera_color_image_raw-162704848016.jpg,257,No corner,1,257,2021-11-17T01:18:4.919827Z,2021-11-17T01:18:4.919875Z,1.1
e53b5ae-dcc0-camera_color_image_raw-1627046996132.jpg,256,No corner,1,256,2021-11-17T01:18:41.555151Z,2021-11-17T01:18:41.555252Z,1.329
8d82eef-dd0d-camera_color_image_raw-1270499071.jpg,255,No corner,1,255,2021-11-17T01:18:39.010947Z,2021-11-17T01:18:39.010995Z,1.02
f321e97-dd0f-camera_color_image_raw-1627049004006.jpg,254,No corner,1,254,2021-11-17T01:1:36.664632Z,2021-11-17T01:1:36.66460Z,3.67
f377708-dd08-camera_color_image_raw-1627051416115.jpg,253,No corner,1,253,2021-11-17T01:18:31.576501Z,2021-11-17T01:18:31.576563Z,1.074
9ad180b-dd1-camera_color_image_raw-1623946014.jpg,252,Corner,1,252,2021-11-1T01:18:29.312134Z,2021-11-1T01:18:29.312182Z,1.398
4e1ffaf-dd58-camera_color_image_raw-127048112038.jpg,251,No corner,1,251,2021-11-17T01:18:2.54033Z,2021-11-17T01:18:2.54084Z,2.294
46e81-dd83-camera_color_image_raw-167394894075.jpg,50,Corner,1,50,01-11-17T01:18:3.174465Z,01-11-17T01:18:3.174508Z,1.187
206b80a-dde3-camera_color_image_raw-1627395062128.jpg,29,Corner,1,29,2021-11-17T01:18:20.786831Z,2021-11-17T01:18:20.786876Z,1.31
402e73-ddc-camera_color_image_raw-1627047760086.jpg,248,No corner,1,248,2021-11-17T01:18:18.262567Z,2021-11-17T01:18:18.262618Z,0.917
e48dc1-de0e-camera_color_image_raw-1627051880128.jpg,247,No corner,1,247,2021-11-17T01:18:16.007484Z,2021-11-17T01:18:16.007544Z,1.072
ac5c57a-de1e-camera_color_image_raw-162704795200.jpg,246,No corner,1,246,2021-11-17T01:1:13.744195Z,2021-11-17T01:1:13.744240Z,1.053
e3325d5-de03-camera_color_image_raw-1627400358308.jpg,245,Corner,1,245,2021-11-17T01:18:11.385807Z,2021-11-17T01:18:11.385851Z,1.205
55eff34-de19-cmer_color_imge_rw-1627050632027.jpg,244,No corner,1,244,2021-11-17T01:18:08.952993Z,2021-11-17T01:18:08.953034Z,3.797
d3f3e7e-decb-camera_color_image_raw-162735126160.jpg,243,Corner,1,243,2021-11-17T01:18:03.84216Z,2021-11-17T01:18:03.84261Z,3.655
943e115-ded1-cmer_color_imge_rw-1627047608081.jpg,242,No corner,1,242,2021-11-17T01:17:59.172668Z,2021-11-17T01:17:59.172711Z,0.988
293ddb2-df7e-cmer_color_imge_rw-1627050216111.jpg,241,No corner,1,241,2021-11-17T01:17:56.964523Z,2021-11-17T01:17:56.964576Z,1.068
11b2b2c-df7e-camera_color_image_raw-162705024135.jpg,240,No corner,1,240,2021-11-17T01:17:54.651063Z,2021-11-17T01:17:54.651105Z,1.253
e44cc5-df40-camera_color_image_raw-162819956066.jpg,239,No corner,1,239,2021-11-1T01:1:52.1362Z,2021-11-1T01:1:52.1316Z,1.51
e4ecbcd-df42-camera_color_image_raw-62899258085.jpg,238,No corner,,238,202--7T0:7:49.96333Z,202--7T0:7:49.9638Z,0.54
4ad4b3-df0-camera_color_image_raw-162705036009.jpg,237,No corner,1,237,2021-11-17T01:17:46.19130Z,2021-11-17T01:17:46.19201Z,1.313
8ae227-fbf-camera_color_image_raw-1628202900082.jpg,236,No corner,1,236,2021-11-17T01:17:44.297284Z,2021-11-17T01:17:44.297342Z,1.078
0b53ab3-dfd-amera_olor_image_raw-1627397028075.jpg,235,Corner,1,235,2021-11-17T01:17:41.918836Z,2021-11-17T01:17:41.918883Z,2.154
021688-de5-camera_color_image_raw-1627050335290.jpg,234,No corner,1,234,2021-11-17T01:17:38.563156Z,2021-11-17T01:17:38.563202Z,1.07
8f465a-dff6-camera_color_image_raw-16704877168.jpg,33,No corner,1,33,01-11-17T01:17:36.3931Z,01-11-17T01:17:36.39368Z,1.014
b6f7f31-e0a9-amera_olor_image_raw-1628198028171.jpg,232,Corner,1,232,2021-11-17T01:17:34.138020Z,2021-11-17T01:17:34.138064Z,1.539
2f36b3f-e0c8-camera_color_image_raw-162048125184.jpg,231,No corner,1,231,2021-11-1T01:1:31.438458Z,2021-11-1T01:1:31.438503Z,3.05
